header.cases,/nfs/home/zhangruisi/Downloads/xs-env/XiangShan/SPEC06_EmuTasks_1208/lbm_140840000000_0.429260/simulator_err.txt
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_18_0,2060
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_18_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_19_0,25091
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_19_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_20_0,8473
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_20_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_21_0,44246
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_21_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_22_0,24262
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_22_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_23_0,60978
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_23_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_24_0,46527
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_24_1,116
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_25_0,70241
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_25_1,2
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_26_0,64778
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_26_1,7618
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_27_0,73024
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_27_1,9031
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_28_0,71920
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_28_1,28599
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_29_0,73659
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_29_1,27657
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_30_0,74527
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_30_1,55932
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_31_0,74288
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.num_wakeup_31_1,58911
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.oldestSelection.oldest_override_0,316526
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.oldestSelection.oldest_override_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.oldestSelection.oldest_same_as_selected_0,317298
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.oldestSelection.oldest_same_as_selected_1,299547
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.redirect_num,810
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_0,75662
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_1,75343
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_2,72071
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_3,73658
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_4,65328
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_5,73172
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_6,48495
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_7,70808
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_8,25723
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_9,63314
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_10,9271
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_11,47926
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_12,2529
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_13,28670
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_14,511
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_15,14410
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_16,400
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_17,13113
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_18,2060
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_19,25091
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_20,8473
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_21,44246
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_22,24262
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_23,60978
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_24,46527
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_25,70241
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_26,64778
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_27,73024
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_28,71920
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_29,73659
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_30,74528
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.select_31,74287
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.source_bypass_0_0,186024
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.source_bypass_0_1,161650
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.source_bypass_1_0,134660
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.source_bypass_1_1,128105
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.source_bypass_2_0,164988
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.source_bypass_2_1,190020
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.source_bypass_3_0,127826
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.source_bypass_3_1,143915
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.srcState_ready_0,16707323
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.srcState_ready_1,12583937
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.srcState_ready_2,16723240
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.srcState_ready_3,12636496
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.blocked_entries,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_0_1,26080935
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_1_2,971580
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_2_3,161489
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_3_4,89087
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_4_5,870
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_5_6,2
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_6_7,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_7_8,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_8_9,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_9_10,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_10_11,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_11_12,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_12_13,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_13_14,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_14_15,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_15_16,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_16_17,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_17_18,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_18_19,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_19_20,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_20_21,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_21_22,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_22_23,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_23_24,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_24_25,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_25_26,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_26_27,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_27_28,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_28_29,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_29_30,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_30_31,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_31_32,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_mean,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_overflow,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_sampled,27303963
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_sum,1565309
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.can_issue_entries_underflow,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_0_0,312047
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_0_1,59371
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_1_0,228903
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_1_1,57119
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_2_0,321854
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_2_1,55643
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_3_0,243107
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_3_1,48712
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_4_0,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_4_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_5_0,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_5_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_6_0,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_6_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_7_0,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_7_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_8_0,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_8_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_9_0,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_9_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_10_0,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_10_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_11_0,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.critical_wakeup_11_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.not_selected_entries,90833
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.replayed_entries,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.scheduled_entries,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_0_1,1233640
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_1_2,475767
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_2_3,401145
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_3_4,389921
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_4_5,220833
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_5_6,151263
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_6_7,151991
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_7_8,84700
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_8_9,298239
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_9_10,14519276
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_10_11,3455958
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_11_12,397014
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_12_13,339928
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_13_14,491324
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_14_15,236710
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_15_16,309336
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_16_17,517423
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_17_18,1541444
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_18_19,206469
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_19_20,1808169
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_20_21,73413
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_21_22,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_22_23,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_23_24,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_24_25,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_25_26,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_26_27,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_27_28,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_28_29,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_29_30,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_30_31,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_31_32,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_mean,9
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_overflow,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_sampled,27303963
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_sum,270022000
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.valid_entries_underflow,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wait_for_src_0,159007460
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wait_for_src_1,3172669
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_0_0,373939
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_0_1,59463
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_1_0,278690
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_1_1,57228
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_2_0,382464
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_2_1,55701
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_3_0,291948
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_3_1,48792
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_4_0,373936
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_4_1,59460
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_5_0,278689
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_5_1,57228
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_6_0,382463
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_6_1,55698
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_7_0,291946
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_7_1,48789
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_8_0,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_8_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_9_0,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_9_1,0
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_10_0,99782
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_10_1,99782
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_11_0,47666
core_with_l2.core.backend.exuBlocks_1.scheduler.rs_1.rs_0.statusArray.wakeup_11_1,47666
core_with_l2.core.backend.fastIn_count_0_1,20592838
core_with_l2.core.backend.fastIn_count_1_2,1739627
core_with_l2.core.backend.fastIn_count_2_3,2058489
core_with_l2.core.backend.fastIn_count_3_4,921887
core_with_l2.core.backend.fastIn_count_4_5,1098014
core_with_l2.core.backend.fastIn_count_5_6,230795
core_with_l2.core.backend.fastIn_count_6_7,225901
core_with_l2.core.backend.fastIn_count_7_8,144624
core_with_l2.core.backend.fastIn_count_8_9,148562
core_with_l2.core.backend.fastIn_count_9_10,72423
core_with_l2.core.backend.fastIn_count_10_11,52272
core_with_l2.core.backend.fastIn_count_11_12,16159
core_with_l2.core.backend.fastIn_count_12_13,2372
core_with_l2.core.backend.fastIn_count_13_14,0
core_with_l2.core.backend.fastIn_count_14_15,0
core_with_l2.core.backend.fastIn_count_15_16,0
core_with_l2.core.backend.fastIn_count_mean,0
core_with_l2.core.backend.fastIn_count_overflow,0
core_with_l2.core.backend.fastIn_count_sampled,27303963
core_with_l2.core.backend.fastIn_count_sum,19105307
core_with_l2.core.backend.fastIn_count_underflow,0
core_with_l2.core.backend.wakeup_count_0_1,20215074
core_with_l2.core.backend.wakeup_count_1_2,2059473
core_with_l2.core.backend.wakeup_count_2_3,2128803
core_with_l2.core.backend.wakeup_count_3_4,1210384
core_with_l2.core.backend.wakeup_count_4_5,890547
core_with_l2.core.backend.wakeup_count_5_6,377416
core_with_l2.core.backend.wakeup_count_6_7,175016
core_with_l2.core.backend.wakeup_count_7_8,75097
core_with_l2.core.backend.wakeup_count_8_9,56712
core_with_l2.core.backend.wakeup_count_9_10,55710
core_with_l2.core.backend.wakeup_count_10_11,38345
core_with_l2.core.backend.wakeup_count_11_12,16736
core_with_l2.core.backend.wakeup_count_12_13,4175
core_with_l2.core.backend.wakeup_count_13_14,475
core_with_l2.core.backend.wakeup_count_14_15,0
core_with_l2.core.backend.wakeup_count_15_16,0
core_with_l2.core.backend.wakeup_count_mean,0
core_with_l2.core.backend.wakeup_count_overflow,0
core_with_l2.core.backend.wakeup_count_sampled,27303963
core_with_l2.core.backend.wakeup_count_sum,18552181
core_with_l2.core.backend.wakeup_count_underflow,0
core_with_l2.core.backend.wbArbiter.fpArbiter.in_count_0_1,20378223
core_with_l2.core.backend.wbArbiter.fpArbiter.in_count_1_2,2173469
core_with_l2.core.backend.wbArbiter.fpArbiter.in_count_2_3,2232014
core_with_l2.core.backend.wbArbiter.fpArbiter.in_count_3_4,1154295
core_with_l2.core.backend.wbArbiter.fpArbiter.in_count_4_5,881654
core_with_l2.core.backend.wbArbiter.fpArbiter.in_count_5_6,330971
core_with_l2.core.backend.wbArbiter.fpArbiter.in_count_6_7,133325
core_with_l2.core.backend.wbArbiter.fpArbiter.in_count_7_8,20012
core_with_l2.core.backend.wbArbiter.fpArbiter.in_count_8_9,0
